series,plan_id,demand_mult,priceA_mult,shareD,norm,broken,new_violations,first_new_rules,min_sl_total,shortage_t
BASE,FINAL_BASE,1.15,1.45,0.2,9,true,9,BASE_TOTAL_SERVICE;RESERVE_45D,0.7023,327.72
BASE,FINAL_BASE,1.15,1.45,0.1,9,true,10,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6814,349.83
BASE,FINAL_BASE,1.15,1.45,0,10,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6606,371.93
BASE,FINAL_BASE,1.15,1.5,1,10,true,9,BASE_TOTAL_SERVICE;RESERVE_45D,0.8694,150.9
BASE,FINAL_BASE,1.15,1.5,0.9,10,true,9,BASE_TOTAL_SERVICE;RESERVE_45D,0.8485,173
BASE,FINAL_BASE,1.15,1.5,0.8,10,true,9,BASE_TOTAL_SERVICE;RESERVE_45D,0.8276,195.11
BASE,FINAL_BASE,1.15,1.5,0.7,10,true,9,BASE_TOTAL_SERVICE;RESERVE_45D,0.8068,217.21
BASE,FINAL_BASE,1.15,1.5,0.6,10,true,9,BASE_TOTAL_SERVICE;RESERVE_45D,0.7859,239.31
BASE,FINAL_BASE,1.15,1.5,0.5,10,true,9,BASE_TOTAL_SERVICE;RESERVE_45D,0.765,261.41
BASE,FINAL_BASE,1.15,1.5,0.4,10,true,9,BASE_TOTAL_SERVICE;RESERVE_45D,0.7441,283.52
BASE,FINAL_BASE,1.15,1.5,0.3,10,true,9,BASE_TOTAL_SERVICE;RESERVE_45D,0.7232,305.62
BASE,FINAL_BASE,1.15,1.5,0.2,10,true,9,BASE_TOTAL_SERVICE;RESERVE_45D,0.7023,327.72
BASE,FINAL_BASE,1.15,1.5,0.1,10,true,10,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6814,349.83
BASE,FINAL_BASE,1.15,1.5,0,10,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6606,371.93
BASE,FINAL_BASE,1.2,1,1,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8332,220.4
BASE,FINAL_BASE,1.2,1,0.9,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8132,242.5
BASE,FINAL_BASE,1.2,1,0.8,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7932,264.61
BASE,FINAL_BASE,1.2,1,0.7,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7731,286.71
BASE,FINAL_BASE,1.2,1,0.6,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7531,308.81
BASE,FINAL_BASE,1.2,1,0.5,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7331,330.91
BASE,FINAL_BASE,1.2,1,0.4,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7131,353.02
BASE,FINAL_BASE,1.2,1,0.3,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6931,375.12
BASE,FINAL_BASE,1.2,1,0.2,8,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6731,397.22
BASE,FINAL_BASE,1.2,1,0.1,9,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.653,419.33
BASE,FINAL_BASE,1.2,1,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.633,441.43
BASE,FINAL_BASE,1.2,1.05,1,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8332,220.4
BASE,FINAL_BASE,1.2,1.05,0.9,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8132,242.5
BASE,FINAL_BASE,1.2,1.05,0.8,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7932,264.61
BASE,FINAL_BASE,1.2,1.05,0.7,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7731,286.71
BASE,FINAL_BASE,1.2,1.05,0.6,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7531,308.81
BASE,FINAL_BASE,1.2,1.05,0.5,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7331,330.91
BASE,FINAL_BASE,1.2,1.05,0.4,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7131,353.02
BASE,FINAL_BASE,1.2,1.05,0.3,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6931,375.12
BASE,FINAL_BASE,1.2,1.05,0.2,8,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6731,397.22
BASE,FINAL_BASE,1.2,1.05,0.1,9,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.653,419.33
BASE,FINAL_BASE,1.2,1.05,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.633,441.43
BASE,FINAL_BASE,1.2,1.1,1,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8332,220.4
BASE,FINAL_BASE,1.2,1.1,0.9,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8132,242.5
BASE,FINAL_BASE,1.2,1.1,0.8,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7932,264.61
BASE,FINAL_BASE,1.2,1.1,0.7,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7731,286.71
BASE,FINAL_BASE,1.2,1.1,0.6,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7531,308.81
BASE,FINAL_BASE,1.2,1.1,0.5,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7331,330.91
BASE,FINAL_BASE,1.2,1.1,0.4,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7131,353.02
BASE,FINAL_BASE,1.2,1.1,0.3,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6931,375.12
BASE,FINAL_BASE,1.2,1.1,0.2,8,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6731,397.22
BASE,FINAL_BASE,1.2,1.1,0.1,9,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.653,419.33
BASE,FINAL_BASE,1.2,1.1,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.633,441.43
BASE,FINAL_BASE,1.2,1.15,1,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8332,220.4
BASE,FINAL_BASE,1.2,1.15,0.9,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8132,242.5
BASE,FINAL_BASE,1.2,1.15,0.8,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7932,264.61
BASE,FINAL_BASE,1.2,1.15,0.7,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7731,286.71
BASE,FINAL_BASE,1.2,1.15,0.6,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7531,308.81
BASE,FINAL_BASE,1.2,1.15,0.5,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7331,330.91
BASE,FINAL_BASE,1.2,1.15,0.4,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7131,353.02
BASE,FINAL_BASE,1.2,1.15,0.3,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6931,375.12
BASE,FINAL_BASE,1.2,1.15,0.2,8,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6731,397.22
BASE,FINAL_BASE,1.2,1.15,0.1,9,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.653,419.33
BASE,FINAL_BASE,1.2,1.15,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.633,441.43
BASE,FINAL_BASE,1.2,1.2,1,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8332,220.4
BASE,FINAL_BASE,1.2,1.2,0.9,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8132,242.5
BASE,FINAL_BASE,1.2,1.2,0.8,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7932,264.61
BASE,FINAL_BASE,1.2,1.2,0.7,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7731,286.71
BASE,FINAL_BASE,1.2,1.2,0.6,4,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7531,308.81
BASE,FINAL_BASE,1.2,1.2,0.5,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7331,330.91
BASE,FINAL_BASE,1.2,1.2,0.4,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7131,353.02
BASE,FINAL_BASE,1.2,1.2,0.3,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6931,375.12
BASE,FINAL_BASE,1.2,1.2,0.2,8,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6731,397.22
BASE,FINAL_BASE,1.2,1.2,0.1,9,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.653,419.33
BASE,FINAL_BASE,1.2,1.2,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.633,441.43
BASE,FINAL_BASE,1.2,1.25,1,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8332,220.4
BASE,FINAL_BASE,1.2,1.25,0.9,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8132,242.5
BASE,FINAL_BASE,1.2,1.25,0.8,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7932,264.61
BASE,FINAL_BASE,1.2,1.25,0.7,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7731,286.71
BASE,FINAL_BASE,1.2,1.25,0.6,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7531,308.81
BASE,FINAL_BASE,1.2,1.25,0.5,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7331,330.91
BASE,FINAL_BASE,1.2,1.25,0.4,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7131,353.02
BASE,FINAL_BASE,1.2,1.25,0.3,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6931,375.12
BASE,FINAL_BASE,1.2,1.25,0.2,8,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6731,397.22
BASE,FINAL_BASE,1.2,1.25,0.1,9,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.653,419.33
BASE,FINAL_BASE,1.2,1.25,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.633,441.43
BASE,FINAL_BASE,1.2,1.3,1,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8332,220.4
BASE,FINAL_BASE,1.2,1.3,0.9,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8132,242.5
BASE,FINAL_BASE,1.2,1.3,0.8,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7932,264.61
BASE,FINAL_BASE,1.2,1.3,0.7,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7731,286.71
BASE,FINAL_BASE,1.2,1.3,0.6,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7531,308.81
BASE,FINAL_BASE,1.2,1.3,0.5,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7331,330.91
BASE,FINAL_BASE,1.2,1.3,0.4,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7131,353.02
BASE,FINAL_BASE,1.2,1.3,0.3,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6931,375.12
BASE,FINAL_BASE,1.2,1.3,0.2,8,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6731,397.22
BASE,FINAL_BASE,1.2,1.3,0.1,9,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.653,419.33
BASE,FINAL_BASE,1.2,1.3,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.633,441.43
BASE,FINAL_BASE,1.2,1.35,1,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8332,220.4
BASE,FINAL_BASE,1.2,1.35,0.9,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8132,242.5
BASE,FINAL_BASE,1.2,1.35,0.8,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7932,264.61
BASE,FINAL_BASE,1.2,1.35,0.7,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7731,286.71
BASE,FINAL_BASE,1.2,1.35,0.6,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7531,308.81
BASE,FINAL_BASE,1.2,1.35,0.5,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7331,330.91
BASE,FINAL_BASE,1.2,1.35,0.4,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7131,353.02
BASE,FINAL_BASE,1.2,1.35,0.3,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6931,375.12
BASE,FINAL_BASE,1.2,1.35,0.2,8,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6731,397.22
BASE,FINAL_BASE,1.2,1.35,0.1,9,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.653,419.33
BASE,FINAL_BASE,1.2,1.35,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.633,441.43
BASE,FINAL_BASE,1.2,1.4,1,8,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8332,220.4
BASE,FINAL_BASE,1.2,1.4,0.9,8,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8132,242.5
BASE,FINAL_BASE,1.2,1.4,0.8,8,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7932,264.61
BASE,FINAL_BASE,1.2,1.4,0.7,8,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7731,286.71
BASE,FINAL_BASE,1.2,1.4,0.6,8,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7531,308.81
BASE,FINAL_BASE,1.2,1.4,0.5,8,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7331,330.91
BASE,FINAL_BASE,1.2,1.4,0.4,8,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7131,353.02
BASE,FINAL_BASE,1.2,1.4,0.3,8,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6931,375.12
BASE,FINAL_BASE,1.2,1.4,0.2,8,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6731,397.22
BASE,FINAL_BASE,1.2,1.4,0.1,9,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.653,419.33
BASE,FINAL_BASE,1.2,1.4,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.633,441.43
BASE,FINAL_BASE,1.2,1.45,1,9,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8332,220.4
BASE,FINAL_BASE,1.2,1.45,0.9,9,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8132,242.5
BASE,FINAL_BASE,1.2,1.45,0.8,9,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7932,264.61
BASE,FINAL_BASE,1.2,1.45,0.7,9,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7731,286.71
BASE,FINAL_BASE,1.2,1.45,0.6,9,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7531,308.81
BASE,FINAL_BASE,1.2,1.45,0.5,9,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7331,330.91
BASE,FINAL_BASE,1.2,1.45,0.4,9,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7131,353.02
BASE,FINAL_BASE,1.2,1.45,0.3,9,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6931,375.12
BASE,FINAL_BASE,1.2,1.45,0.2,9,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6731,397.22
BASE,FINAL_BASE,1.2,1.45,0.1,9,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.653,419.33
BASE,FINAL_BASE,1.2,1.45,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.633,441.43
BASE,FINAL_BASE,1.2,1.5,1,10,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8332,220.4
BASE,FINAL_BASE,1.2,1.5,0.9,10,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.8132,242.5
BASE,FINAL_BASE,1.2,1.5,0.8,10,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7932,264.61
BASE,FINAL_BASE,1.2,1.5,0.7,10,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7731,286.71
BASE,FINAL_BASE,1.2,1.5,0.6,10,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7531,308.81
BASE,FINAL_BASE,1.2,1.5,0.5,10,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7331,330.91
BASE,FINAL_BASE,1.2,1.5,0.4,10,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7131,353.02
BASE,FINAL_BASE,1.2,1.5,0.3,10,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6931,375.12
BASE,FINAL_BASE,1.2,1.5,0.2,10,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6731,397.22
BASE,FINAL_BASE,1.2,1.5,0.1,10,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.653,419.33
BASE,FINAL_BASE,1.2,1.5,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.633,441.43
BASE,FINAL_BASE,1.25,1,1,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7999,289.9
BASE,FINAL_BASE,1.25,1,0.9,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7806,312
BASE,FINAL_BASE,1.25,1,0.8,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7614,334.11
BASE,FINAL_BASE,1.25,1,0.7,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7422,356.21
BASE,FINAL_BASE,1.25,1,0.6,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.723,378.31
BASE,FINAL_BASE,1.25,1,0.5,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7038,400.41
BASE,FINAL_BASE,1.25,1,0.4,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6846,422.52
BASE,FINAL_BASE,1.25,1,0.3,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6654,444.62
BASE,FINAL_BASE,1.25,1,0.2,8,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6461,466.72
BASE,FINAL_BASE,1.25,1,0.1,9,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6269,488.83
BASE,FINAL_BASE,1.25,1,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6077,510.93
BASE,FINAL_BASE,1.25,1.05,1,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7999,289.9
BASE,FINAL_BASE,1.25,1.05,0.9,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7806,312
BASE,FINAL_BASE,1.25,1.05,0.8,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7614,334.11
BASE,FINAL_BASE,1.25,1.05,0.7,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7422,356.21
BASE,FINAL_BASE,1.25,1.05,0.6,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.723,378.31
BASE,FINAL_BASE,1.25,1.05,0.5,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7038,400.41
BASE,FINAL_BASE,1.25,1.05,0.4,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6846,422.52
BASE,FINAL_BASE,1.25,1.05,0.3,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6654,444.62
BASE,FINAL_BASE,1.25,1.05,0.2,8,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6461,466.72
BASE,FINAL_BASE,1.25,1.05,0.1,9,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6269,488.83
BASE,FINAL_BASE,1.25,1.05,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6077,510.93
BASE,FINAL_BASE,1.25,1.1,1,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7999,289.9
BASE,FINAL_BASE,1.25,1.1,0.9,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7806,312
BASE,FINAL_BASE,1.25,1.1,0.8,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7614,334.11
BASE,FINAL_BASE,1.25,1.1,0.7,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7422,356.21
BASE,FINAL_BASE,1.25,1.1,0.6,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.723,378.31
BASE,FINAL_BASE,1.25,1.1,0.5,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7038,400.41
BASE,FINAL_BASE,1.25,1.1,0.4,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6846,422.52
BASE,FINAL_BASE,1.25,1.1,0.3,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6654,444.62
BASE,FINAL_BASE,1.25,1.1,0.2,8,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6461,466.72
BASE,FINAL_BASE,1.25,1.1,0.1,9,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6269,488.83
BASE,FINAL_BASE,1.25,1.1,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6077,510.93
BASE,FINAL_BASE,1.25,1.15,1,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7999,289.9
BASE,FINAL_BASE,1.25,1.15,0.9,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7806,312
BASE,FINAL_BASE,1.25,1.15,0.8,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7614,334.11
BASE,FINAL_BASE,1.25,1.15,0.7,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7422,356.21
BASE,FINAL_BASE,1.25,1.15,0.6,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.723,378.31
BASE,FINAL_BASE,1.25,1.15,0.5,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7038,400.41
BASE,FINAL_BASE,1.25,1.15,0.4,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6846,422.52
BASE,FINAL_BASE,1.25,1.15,0.3,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6654,444.62
BASE,FINAL_BASE,1.25,1.15,0.2,8,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6461,466.72
BASE,FINAL_BASE,1.25,1.15,0.1,9,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6269,488.83
BASE,FINAL_BASE,1.25,1.15,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6077,510.93
BASE,FINAL_BASE,1.25,1.2,1,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7999,289.9
BASE,FINAL_BASE,1.25,1.2,0.9,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7806,312
BASE,FINAL_BASE,1.25,1.2,0.8,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7614,334.11
BASE,FINAL_BASE,1.25,1.2,0.7,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7422,356.21
BASE,FINAL_BASE,1.25,1.2,0.6,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.723,378.31
BASE,FINAL_BASE,1.25,1.2,0.5,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7038,400.41
BASE,FINAL_BASE,1.25,1.2,0.4,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6846,422.52
BASE,FINAL_BASE,1.25,1.2,0.3,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6654,444.62
BASE,FINAL_BASE,1.25,1.2,0.2,8,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6461,466.72
BASE,FINAL_BASE,1.25,1.2,0.1,9,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6269,488.83
BASE,FINAL_BASE,1.25,1.2,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6077,510.93
BASE,FINAL_BASE,1.25,1.25,1,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7999,289.9
BASE,FINAL_BASE,1.25,1.25,0.9,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7806,312
BASE,FINAL_BASE,1.25,1.25,0.8,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7614,334.11
BASE,FINAL_BASE,1.25,1.25,0.7,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7422,356.21
BASE,FINAL_BASE,1.25,1.25,0.6,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.723,378.31
BASE,FINAL_BASE,1.25,1.25,0.5,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7038,400.41
BASE,FINAL_BASE,1.25,1.25,0.4,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6846,422.52
BASE,FINAL_BASE,1.25,1.25,0.3,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6654,444.62
BASE,FINAL_BASE,1.25,1.25,0.2,8,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6461,466.72
BASE,FINAL_BASE,1.25,1.25,0.1,9,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6269,488.83
BASE,FINAL_BASE,1.25,1.25,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6077,510.93
