series,plan_id,demand_mult,priceA_mult,shareD,norm,broken,new_violations,first_new_rules,min_sl_total,shortage_t
MANDATORY_STRESS,FINAL_STRESS,1.25,1.2,0.7,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6767,397.32
MANDATORY_STRESS,FINAL_STRESS,1.25,1.2,0.6,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6556,420.16
MANDATORY_STRESS,FINAL_STRESS,1.25,1.2,0.5,5,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6344,446.14
MANDATORY_STRESS,FINAL_STRESS,1.25,1.2,0.4,6,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6133,475.28
MANDATORY_STRESS,FINAL_STRESS,1.25,1.2,0.3,7,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5921,504.41
MANDATORY_STRESS,FINAL_STRESS,1.25,1.2,0.2,8,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.571,533.55
MANDATORY_STRESS,FINAL_STRESS,1.25,1.2,0.1,9,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5498,562.68
MANDATORY_STRESS,FINAL_STRESS,1.25,1.2,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5287,591.81
MANDATORY_STRESS,FINAL_STRESS,1.25,1.25,1,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7402,356.26
MANDATORY_STRESS,FINAL_STRESS,1.25,1.25,0.9,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.719,368.12
MANDATORY_STRESS,FINAL_STRESS,1.25,1.25,0.8,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6979,379.98
MANDATORY_STRESS,FINAL_STRESS,1.25,1.25,0.7,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6767,397.32
MANDATORY_STRESS,FINAL_STRESS,1.25,1.25,0.6,5,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6556,420.16
MANDATORY_STRESS,FINAL_STRESS,1.25,1.25,0.5,5,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6344,446.14
MANDATORY_STRESS,FINAL_STRESS,1.25,1.25,0.4,6,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6133,475.28
MANDATORY_STRESS,FINAL_STRESS,1.25,1.25,0.3,7,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5921,504.41
MANDATORY_STRESS,FINAL_STRESS,1.25,1.25,0.2,8,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.571,533.55
MANDATORY_STRESS,FINAL_STRESS,1.25,1.25,0.1,9,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5498,562.68
MANDATORY_STRESS,FINAL_STRESS,1.25,1.25,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5287,591.81
MANDATORY_STRESS,FINAL_STRESS,1.25,1.3,1,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7402,356.26
MANDATORY_STRESS,FINAL_STRESS,1.25,1.3,0.9,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.719,368.12
MANDATORY_STRESS,FINAL_STRESS,1.25,1.3,0.8,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6979,379.98
MANDATORY_STRESS,FINAL_STRESS,1.25,1.3,0.7,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6767,397.32
MANDATORY_STRESS,FINAL_STRESS,1.25,1.3,0.6,6,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6556,420.16
MANDATORY_STRESS,FINAL_STRESS,1.25,1.3,0.5,6,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6344,446.14
MANDATORY_STRESS,FINAL_STRESS,1.25,1.3,0.4,6,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6133,475.28
MANDATORY_STRESS,FINAL_STRESS,1.25,1.3,0.3,7,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5921,504.41
MANDATORY_STRESS,FINAL_STRESS,1.25,1.3,0.2,8,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.571,533.55
MANDATORY_STRESS,FINAL_STRESS,1.25,1.3,0.1,9,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5498,562.68
MANDATORY_STRESS,FINAL_STRESS,1.25,1.3,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5287,591.81
MANDATORY_STRESS,FINAL_STRESS,1.25,1.35,1,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7402,356.26
MANDATORY_STRESS,FINAL_STRESS,1.25,1.35,0.9,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.719,368.12
MANDATORY_STRESS,FINAL_STRESS,1.25,1.35,0.8,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6979,379.98
MANDATORY_STRESS,FINAL_STRESS,1.25,1.35,0.7,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6767,397.32
MANDATORY_STRESS,FINAL_STRESS,1.25,1.35,0.6,7,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6556,420.16
MANDATORY_STRESS,FINAL_STRESS,1.25,1.35,0.5,7,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6344,446.14
MANDATORY_STRESS,FINAL_STRESS,1.25,1.35,0.4,7,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6133,475.28
MANDATORY_STRESS,FINAL_STRESS,1.25,1.35,0.3,7,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5921,504.41
MANDATORY_STRESS,FINAL_STRESS,1.25,1.35,0.2,8,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.571,533.55
MANDATORY_STRESS,FINAL_STRESS,1.25,1.35,0.1,9,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5498,562.68
MANDATORY_STRESS,FINAL_STRESS,1.25,1.35,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5287,591.81
MANDATORY_STRESS,FINAL_STRESS,1.25,1.4,1,8,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7402,356.26
MANDATORY_STRESS,FINAL_STRESS,1.25,1.4,0.9,8,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.719,368.12
MANDATORY_STRESS,FINAL_STRESS,1.25,1.4,0.8,8,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6979,379.98
MANDATORY_STRESS,FINAL_STRESS,1.25,1.4,0.7,8,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6767,397.32
MANDATORY_STRESS,FINAL_STRESS,1.25,1.4,0.6,8,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6556,420.16
MANDATORY_STRESS,FINAL_STRESS,1.25,1.4,0.5,8,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6344,446.14
MANDATORY_STRESS,FINAL_STRESS,1.25,1.4,0.4,8,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6133,475.28
MANDATORY_STRESS,FINAL_STRESS,1.25,1.4,0.3,8,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5921,504.41
MANDATORY_STRESS,FINAL_STRESS,1.25,1.4,0.2,8,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.571,533.55
MANDATORY_STRESS,FINAL_STRESS,1.25,1.4,0.1,9,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5498,562.68
MANDATORY_STRESS,FINAL_STRESS,1.25,1.4,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5287,591.81
MANDATORY_STRESS,FINAL_STRESS,1.25,1.45,1,9,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7402,356.26
MANDATORY_STRESS,FINAL_STRESS,1.25,1.45,0.9,9,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.719,368.12
MANDATORY_STRESS,FINAL_STRESS,1.25,1.45,0.8,9,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6979,379.98
MANDATORY_STRESS,FINAL_STRESS,1.25,1.45,0.7,9,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6767,397.32
MANDATORY_STRESS,FINAL_STRESS,1.25,1.45,0.6,9,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6556,420.16
MANDATORY_STRESS,FINAL_STRESS,1.25,1.45,0.5,9,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6344,446.14
MANDATORY_STRESS,FINAL_STRESS,1.25,1.45,0.4,9,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6133,475.28
MANDATORY_STRESS,FINAL_STRESS,1.25,1.45,0.3,9,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5921,504.41
MANDATORY_STRESS,FINAL_STRESS,1.25,1.45,0.2,9,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.571,533.55
MANDATORY_STRESS,FINAL_STRESS,1.25,1.45,0.1,9,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5498,562.68
MANDATORY_STRESS,FINAL_STRESS,1.25,1.45,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5287,591.81
MANDATORY_STRESS,FINAL_STRESS,1.25,1.5,1,10,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.7402,356.26
MANDATORY_STRESS,FINAL_STRESS,1.25,1.5,0.9,10,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.719,368.12
MANDATORY_STRESS,FINAL_STRESS,1.25,1.5,0.8,10,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6979,379.98
MANDATORY_STRESS,FINAL_STRESS,1.25,1.5,0.7,10,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6767,397.32
MANDATORY_STRESS,FINAL_STRESS,1.25,1.5,0.6,10,true,10,BASE_TOTAL_SERVICE;RESERVE_45D,0.6556,420.16
MANDATORY_STRESS,FINAL_STRESS,1.25,1.5,0.5,10,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6344,446.14
MANDATORY_STRESS,FINAL_STRESS,1.25,1.5,0.4,10,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6133,475.28
MANDATORY_STRESS,FINAL_STRESS,1.25,1.5,0.3,10,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5921,504.41
MANDATORY_STRESS,FINAL_STRESS,1.25,1.5,0.2,10,true,11,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.571,533.55
MANDATORY_STRESS,FINAL_STRESS,1.25,1.5,0.1,10,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5498,562.68
MANDATORY_STRESS,FINAL_STRESS,1.25,1.5,0,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5287,591.81
MANDATORY_STRESS,FINAL_STRESS,1.3,1,1,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7117,432.96
MANDATORY_STRESS,FINAL_STRESS,1.3,1,0.9,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6914,444.82
MANDATORY_STRESS,FINAL_STRESS,1.3,1,0.8,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.671,456.68
MANDATORY_STRESS,FINAL_STRESS,1.3,1,0.7,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6507,474.02
MANDATORY_STRESS,FINAL_STRESS,1.3,1,0.6,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6304,496.86
MANDATORY_STRESS,FINAL_STRESS,1.3,1,0.5,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.61,522.84
MANDATORY_STRESS,FINAL_STRESS,1.3,1,0.4,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5897,551.98
MANDATORY_STRESS,FINAL_STRESS,1.3,1,0.3,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5694,581.11
MANDATORY_STRESS,FINAL_STRESS,1.3,1,0.2,8,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.549,610.25
MANDATORY_STRESS,FINAL_STRESS,1.3,1,0.1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5287,639.38
MANDATORY_STRESS,FINAL_STRESS,1.3,1,0,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5084,668.51
MANDATORY_STRESS,FINAL_STRESS,1.3,1.05,1,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7117,432.96
MANDATORY_STRESS,FINAL_STRESS,1.3,1.05,0.9,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6914,444.82
MANDATORY_STRESS,FINAL_STRESS,1.3,1.05,0.8,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.671,456.68
MANDATORY_STRESS,FINAL_STRESS,1.3,1.05,0.7,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6507,474.02
MANDATORY_STRESS,FINAL_STRESS,1.3,1.05,0.6,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6304,496.86
MANDATORY_STRESS,FINAL_STRESS,1.3,1.05,0.5,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.61,522.84
MANDATORY_STRESS,FINAL_STRESS,1.3,1.05,0.4,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5897,551.98
MANDATORY_STRESS,FINAL_STRESS,1.3,1.05,0.3,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5694,581.11
MANDATORY_STRESS,FINAL_STRESS,1.3,1.05,0.2,8,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.549,610.25
MANDATORY_STRESS,FINAL_STRESS,1.3,1.05,0.1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5287,639.38
MANDATORY_STRESS,FINAL_STRESS,1.3,1.05,0,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5084,668.51
MANDATORY_STRESS,FINAL_STRESS,1.3,1.1,1,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7117,432.96
MANDATORY_STRESS,FINAL_STRESS,1.3,1.1,0.9,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6914,444.82
MANDATORY_STRESS,FINAL_STRESS,1.3,1.1,0.8,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.671,456.68
MANDATORY_STRESS,FINAL_STRESS,1.3,1.1,0.7,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6507,474.02
MANDATORY_STRESS,FINAL_STRESS,1.3,1.1,0.6,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6304,496.86
MANDATORY_STRESS,FINAL_STRESS,1.3,1.1,0.5,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.61,522.84
MANDATORY_STRESS,FINAL_STRESS,1.3,1.1,0.4,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5897,551.98
MANDATORY_STRESS,FINAL_STRESS,1.3,1.1,0.3,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5694,581.11
MANDATORY_STRESS,FINAL_STRESS,1.3,1.1,0.2,8,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.549,610.25
MANDATORY_STRESS,FINAL_STRESS,1.3,1.1,0.1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5287,639.38
MANDATORY_STRESS,FINAL_STRESS,1.3,1.1,0,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5084,668.51
MANDATORY_STRESS,FINAL_STRESS,1.3,1.15,1,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7117,432.96
MANDATORY_STRESS,FINAL_STRESS,1.3,1.15,0.9,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6914,444.82
MANDATORY_STRESS,FINAL_STRESS,1.3,1.15,0.8,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.671,456.68
MANDATORY_STRESS,FINAL_STRESS,1.3,1.15,0.7,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6507,474.02
MANDATORY_STRESS,FINAL_STRESS,1.3,1.15,0.6,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6304,496.86
MANDATORY_STRESS,FINAL_STRESS,1.3,1.15,0.5,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.61,522.84
MANDATORY_STRESS,FINAL_STRESS,1.3,1.15,0.4,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5897,551.98
MANDATORY_STRESS,FINAL_STRESS,1.3,1.15,0.3,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5694,581.11
MANDATORY_STRESS,FINAL_STRESS,1.3,1.15,0.2,8,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.549,610.25
MANDATORY_STRESS,FINAL_STRESS,1.3,1.15,0.1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5287,639.38
MANDATORY_STRESS,FINAL_STRESS,1.3,1.15,0,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5084,668.51
MANDATORY_STRESS,FINAL_STRESS,1.3,1.2,1,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7117,432.96
MANDATORY_STRESS,FINAL_STRESS,1.3,1.2,0.9,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6914,444.82
MANDATORY_STRESS,FINAL_STRESS,1.3,1.2,0.8,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.671,456.68
MANDATORY_STRESS,FINAL_STRESS,1.3,1.2,0.7,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6507,474.02
MANDATORY_STRESS,FINAL_STRESS,1.3,1.2,0.6,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6304,496.86
MANDATORY_STRESS,FINAL_STRESS,1.3,1.2,0.5,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.61,522.84
MANDATORY_STRESS,FINAL_STRESS,1.3,1.2,0.4,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5897,551.98
MANDATORY_STRESS,FINAL_STRESS,1.3,1.2,0.3,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5694,581.11
MANDATORY_STRESS,FINAL_STRESS,1.3,1.2,0.2,8,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.549,610.25
MANDATORY_STRESS,FINAL_STRESS,1.3,1.2,0.1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5287,639.38
MANDATORY_STRESS,FINAL_STRESS,1.3,1.2,0,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5084,668.51
MANDATORY_STRESS,FINAL_STRESS,1.3,1.25,1,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7117,432.96
MANDATORY_STRESS,FINAL_STRESS,1.3,1.25,0.9,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6914,444.82
MANDATORY_STRESS,FINAL_STRESS,1.3,1.25,0.8,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.671,456.68
MANDATORY_STRESS,FINAL_STRESS,1.3,1.25,0.7,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6507,474.02
MANDATORY_STRESS,FINAL_STRESS,1.3,1.25,0.6,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6304,496.86
MANDATORY_STRESS,FINAL_STRESS,1.3,1.25,0.5,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.61,522.84
MANDATORY_STRESS,FINAL_STRESS,1.3,1.25,0.4,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5897,551.98
MANDATORY_STRESS,FINAL_STRESS,1.3,1.25,0.3,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5694,581.11
MANDATORY_STRESS,FINAL_STRESS,1.3,1.25,0.2,8,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.549,610.25
MANDATORY_STRESS,FINAL_STRESS,1.3,1.25,0.1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5287,639.38
MANDATORY_STRESS,FINAL_STRESS,1.3,1.25,0,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5084,668.51
MANDATORY_STRESS,FINAL_STRESS,1.3,1.3,1,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7117,432.96
MANDATORY_STRESS,FINAL_STRESS,1.3,1.3,0.9,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6914,444.82
MANDATORY_STRESS,FINAL_STRESS,1.3,1.3,0.8,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.671,456.68
MANDATORY_STRESS,FINAL_STRESS,1.3,1.3,0.7,6,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6507,474.02
MANDATORY_STRESS,FINAL_STRESS,1.3,1.3,0.6,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6304,496.86
MANDATORY_STRESS,FINAL_STRESS,1.3,1.3,0.5,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.61,522.84
MANDATORY_STRESS,FINAL_STRESS,1.3,1.3,0.4,6,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5897,551.98
MANDATORY_STRESS,FINAL_STRESS,1.3,1.3,0.3,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5694,581.11
MANDATORY_STRESS,FINAL_STRESS,1.3,1.3,0.2,8,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.549,610.25
MANDATORY_STRESS,FINAL_STRESS,1.3,1.3,0.1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5287,639.38
MANDATORY_STRESS,FINAL_STRESS,1.3,1.3,0,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5084,668.51
MANDATORY_STRESS,FINAL_STRESS,1.3,1.35,1,7,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7117,432.96
MANDATORY_STRESS,FINAL_STRESS,1.3,1.35,0.9,7,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6914,444.82
MANDATORY_STRESS,FINAL_STRESS,1.3,1.35,0.8,7,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.671,456.68
MANDATORY_STRESS,FINAL_STRESS,1.3,1.35,0.7,7,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6507,474.02
MANDATORY_STRESS,FINAL_STRESS,1.3,1.35,0.6,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6304,496.86
MANDATORY_STRESS,FINAL_STRESS,1.3,1.35,0.5,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.61,522.84
MANDATORY_STRESS,FINAL_STRESS,1.3,1.35,0.4,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5897,551.98
MANDATORY_STRESS,FINAL_STRESS,1.3,1.35,0.3,7,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5694,581.11
MANDATORY_STRESS,FINAL_STRESS,1.3,1.35,0.2,8,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.549,610.25
MANDATORY_STRESS,FINAL_STRESS,1.3,1.35,0.1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5287,639.38
MANDATORY_STRESS,FINAL_STRESS,1.3,1.35,0,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5084,668.51
MANDATORY_STRESS,FINAL_STRESS,1.3,1.4,1,8,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.7117,432.96
MANDATORY_STRESS,FINAL_STRESS,1.3,1.4,0.9,8,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6914,444.82
MANDATORY_STRESS,FINAL_STRESS,1.3,1.4,0.8,8,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.671,456.68
MANDATORY_STRESS,FINAL_STRESS,1.3,1.4,0.7,8,true,11,BASE_TOTAL_SERVICE;RESERVE_45D,0.6507,474.02
MANDATORY_STRESS,FINAL_STRESS,1.3,1.4,0.6,8,true,12,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6304,496.86
